timestamp,symbol,side,order_type,price,quantity,order_id,trader_id
1764298933489,TSLA,SELL,MARKET,0.0,500,1,1023
1764298933523,TSLA,BUY,LIMIT,149.9,1000,2,1008
1764298933565,TSLA,BUY,LIMIT,150.0,5000,3,1085
1764298933637,TSLA,BUY,LIMIT,150.01,2000,4,1081
1764298933724,TSLA,BUY,LIMIT,150.02,500,5,1080
1764298933755,TSLA,SELL,MARKET,0.0,1000,6,1045
1764298933772,TSLA,BUY,LIMIT,150.0,5000,7,1045
1764298933811,TSLA,SELL,LIMIT,150.08,500,8,1071
1764298933909,TSLA,SELL,LIMIT,150.03,100,9,1059
1764298933943,TSLA,BUY,LIMIT,149.99,500,10,1022
1764298934034,TSLA,SELL,LIMIT,150.11,5000,11,1077
1764298934123,TSLA,SELL,LIMIT,150.19,5000,12,1091
1764298934179,TSLA,BUY,LIMIT,150.17,5000,13,1013
1764298934238,TSLA,SELL,LIMIT,150.27,2000,14,1023
1764298934257,TSLA,BUY,MARKET,0.0,1000,15,1081
1764298934337,TSLA,SELL,MARKET,0.0,2000,16,1012
1764298934375,TSLA,BUY,LIMIT,149.95,1000,17,1080
1764298934414,TSLA,SELL,MARKET,0.0,1000,18,1087
1764298934475,TSLA,SELL,LIMIT,150.08,500,19,1063
1764298934492,TSLA,BUY,LIMIT,150.0,500,20,1053
1764298934548,TSLA,BUY,MARKET,0.0,2000,21,1049
1764298934603,TSLA,BUY,LIMIT,150.04,200,22,1061
1764298934676,TSLA,SELL,LIMIT,150.24,2000,23,1079
1764298934745,TSLA,SELL,LIMIT,150.25,2000,24,1054
1764298934806,TSLA,SELL,LIMIT,150.27,200,25,1009
1764298934894,TSLA,SELL,LIMIT,150.23,200,26,1036
1764298934970,TSLA,BUY,LIMIT,150.03,2000,27,1073
1764298935017,TSLA,SELL,LIMIT,150.12,100,28,1032
1764298935059,TSLA,SELL,LIMIT,150.2,5000,29,1041
1764298935105,TSLA,BUY,LIMIT,150.17,2000,30,1012
1764298935172,TSLA,SELL,LIMIT,150.29,2000,31,1029
1764298935238,TSLA,SELL,LIMIT,150.43,5000,32,1008
1764298935332,TSLA,BUY,MARKET,0.0,100,33,1027
1764298935413,TSLA,SELL,LIMIT,150.47,5000,34,1050
1764298935454,TSLA,BUY,LIMIT,150.23,100,35,1000
1764298935465,TSLA,SELL,LIMIT,150.31,500,36,1010
1764298935506,TSLA,SELL,LIMIT,150.34,100,37,1001
1764298935532,TSLA,SELL,MARKET,0.0,5000,38,1018
1764298935591,TSLA,BUY,LIMIT,150.27,500,39,1028
1764298935676,TSLA,SELL,LIMIT,150.33,200,40,1052
1764298935692,TSLA,BUY,LIMIT,150.17,5000,41,1045
1764298935775,TSLA,SELL,LIMIT,150.27,100,42,1064
1764298935857,TSLA,BUY,MARKET,0.0,5000,43,1019
1764298935943,TSLA,SELL,LIMIT,150.23,2000,44,1041
1764298936028,TSLA,SELL,LIMIT,150.27,2000,45,1066
1764298936058,TSLA,BUY,MARKET,0.0,500,46,1030
1764298936098,TSLA,SELL,LIMIT,150.18,5000,47,1005
1764298936129,TSLA,SELL,LIMIT,150.09,2000,48,1091
1764298936170,TSLA,BUY,LIMIT,149.91,500,49,1056
1764298936224,TSLA,BUY,LIMIT,149.89,1000,50,1095
1764298936268,TSLA,BUY,LIMIT,149.97,2000,51,1053
1764298936366,TSLA,SELL,MARKET,0.0,5000,52,1094
1764298936434,TSLA,SELL,LIMIT,150.22,500,53,1082
1764298936472,TSLA,BUY,LIMIT,150.15,1000,54,1006
1764298936553,TSLA,SELL,LIMIT,150.2,1000,55,1073
1764298936640,TSLA,SELL,LIMIT,150.21,5000,56,1000
1764298936692,TSLA,SELL,LIMIT,150.15,200,57,1037
1764298936782,TSLA,BUY,MARKET,0.0,1000,58,1063
1764298936827,TSLA,SELL,LIMIT,150.07,100,59,1029
1764298936875,TSLA,BUY,LIMIT,150.07,1000,60,1060
1764298936952,TSLA,BUY,LIMIT,149.98,1000,61,1057
1764298937050,TSLA,BUY,LIMIT,150.11,500,62,1065
1764298937140,TSLA,SELL,LIMIT,150.34,200,63,1041
1764298937172,TSLA,SELL,LIMIT,150.3,100,64,1027
1764298937198,TSLA,BUY,LIMIT,150.12,5000,65,1014
1764298937216,TSLA,SELL,LIMIT,150.23,100,66,1039
1764298937252,TSLA,SELL,MARKET,0.0,2000,67,1013
1764298937296,TSLA,SELL,LIMIT,150.45,100,68,1056
1764298937297,TSLA,BUY,LIMIT,150.43,2000,69,1098
1764298937374,TSLA,BUY,LIMIT,150.31,200,70,1063
1764298937452,TSLA,BUY,LIMIT,150.21,2000,71,1100
1764298937529,TSLA,SELL,LIMIT,150.41,100,72,1075
1764298937599,TSLA,SELL,LIMIT,150.51,100,73,1041
1764298937636,TSLA,BUY,LIMIT,150.42,500,74,1068
1764298937649,TSLA,BUY,LIMIT,150.35,500,75,1069
1764298937700,TSLA,BUY,LIMIT,150.37,5000,76,1055
1764298937737,TSLA,SELL,MARKET,0.0,5000,77,1041
1764298937818,TSLA,SELL,LIMIT,150.53,500,78,1030
1764298937826,TSLA,BUY,LIMIT,150.33,2000,79,1001
1764298937898,TSLA,BUY,LIMIT,150.29,200,80,1083
1764298937903,TSLA,SELL,LIMIT,150.25,500,81,1071
1764298937934,TSLA,BUY,LIMIT,150.2,1000,82,1089
1764298937944,TSLA,SELL,LIMIT,150.33,200,83,1039
1764298938019,TSLA,SELL,LIMIT,150.38,2000,84,1030
1764298938111,TSLA,SELL,MARKET,0.0,500,85,1024
1764298938196,TSLA,BUY,LIMIT,150.31,2000,86,1000
1764298938213,TSLA,BUY,LIMIT,150.34,200,87,1064
1764298938240,TSLA,BUY,LIMIT,150.27,2000,88,1016
1764298938274,TSLA,BUY,MARKET,0.0,100,89,1079
1764298938316,TSLA,SELL,LIMIT,150.24,500,90,1070
1764298938389,TSLA,BUY,LIMIT,150.13,1000,91,1006
1764298938407,TSLA,BUY,LIMIT,150.2,5000,92,1014
1764298938481,TSLA,SELL,LIMIT,150.28,5000,93,1045
1764298938570,TSLA,BUY,LIMIT,150.3,1000,94,1018
1764298938592,TSLA,SELL,LIMIT,150.39,5000,95,1000
1764298938631,TSLA,SELL,LIMIT,150.39,200,96,1067
1764298938730,TSLA,BUY,LIMIT,150.36,1000,97,1064
1764298938830,TSLA,SELL,MARKET,0.0,2000,98,1036
1764298938861,TSLA,BUY,MARKET,0.0,5000,99,1032
1764298938872,TSLA,SELL,LIMIT,150.42,5000,100,1076
1764298938923,TSLA,BUY,MARKET,0.0,5000,101,1080
1764298938950,TSLA,BUY,LIMIT,150.37,5000,102,1066
1764298938958,TSLA,SELL,LIMIT,150.36,2000,103,1074
1764298939047,TSLA,SELL,LIMIT,150.39,500,104,1023
1764298939117,TSLA,SELL,LIMIT,150.36,200,105,1075
1764298939209,TSLA,BUY,LIMIT,150.28,500,106,1043
1764298939249,TSLA,SELL,LIMIT,150.39,500,107,1004
1764298939253,TSLA,BUY,LIMIT,150.37,500,108,1001
1764298939311,TSLA,BUY,LIMIT,150.32,2000,109,1014
1764298939398,TSLA,SELL,LIMIT,150.49,2000,110,1033
1764298939420,TSLA,SELL,LIMIT,150.49,100,111,1000
1764298939488,TSLA,SELL,LIMIT,150.43,2000,112,1029
1764298939535,TSLA,SELL,LIMIT,150.36,2000,113,1082
1764298939626,TSLA,SELL,LIMIT,150.28,100,114,1032
1764298939726,TSLA,SELL,LIMIT,150.25,500,115,1018
1764298939818,TSLA,BUY,LIMIT,150.1,200,116,1063
1764298939828,TSLA,BUY,LIMIT,150.08,5000,117,1048
1764298939882,TSLA,BUY,LIMIT,150.08,100,118,1090
1764298939957,TSLA,SELL,LIMIT,150.24,1000,119,1007
1764298939960,TSLA,BUY,LIMIT,150.15,2000,120,1035
1764298939961,TSLA,BUY,LIMIT,150.2,5000,121,1096
1764298939989,TSLA,SELL,LIMIT,150.37,2000,122,1000
1764298940007,TSLA,BUY,MARKET,0.0,500,123,1042
1764298940045,TSLA,BUY,LIMIT,150.12,1000,124,1025
1764298940086,TSLA,SELL,MARKET,0.0,100,125,1079
1764298940123,TSLA,BUY,LIMIT,150.27,100,126,1042
1764298940131,TSLA,BUY,MARKET,0.0,500,127,1007
1764298940225,TSLA,BUY,LIMIT,150.36,2000,128,1090
1764298940292,TSLA,SELL,LIMIT,150.53,2000,129,1013
1764298940325,TSLA,BUY,LIMIT,150.46,200,130,1066
1764298940338,TSLA,BUY,LIMIT,150.48,1000,131,1009
1764298940385,TSLA,SELL,LIMIT,150.69,100,132,1082
1764298940440,TSLA,BUY,MARKET,0.0,1000,133,1000
1764298940459,TSLA,SELL,LIMIT,150.67,200,134,1080
1764298940539,TSLA,SELL,LIMIT,150.66,100,135,1055
1764298940624,TSLA,BUY,LIMIT,150.6,100,136,1014
1764298940662,TSLA,BUY,MARKET,0.0,100,137,1042
1764298940671,TSLA,BUY,MARKET,0.0,2000,138,1055
1764298940737,TSLA,BUY,LIMIT,150.53,5000,139,1087
1764298940742,TSLA,SELL,LIMIT,150.53,1000,140,1035
1764298940788,TSLA,BUY,LIMIT,150.41,1000,141,1096
1764298940798,TSLA,SELL,LIMIT,150.41,200,142,1012
1764298940865,TSLA,SELL,LIMIT,150.48,2000,143,1013
1764298940935,TSLA,SELL,LIMIT,150.39,5000,144,1060
1764298941034,TSLA,BUY,LIMIT,150.17,2000,145,1093
1764298941063,TSLA,SELL,LIMIT,150.32,100,146,1077
1764298941107,TSLA,BUY,MARKET,0.0,1000,147,1031
1764298941146,TSLA,BUY,LIMIT,150.19,2000,148,1072
1764298941193,TSLA,BUY,LIMIT,150.16,5000,149,1033
1764298941246,TSLA,BUY,LIMIT,150.28,100,150,1079
1764298941341,TSLA,SELL,MARKET,0.0,1000,151,1045
1764298941409,TSLA,SELL,LIMIT,150.51,500,152,1042
1764298941469,TSLA,SELL,LIMIT,150.62,500,153,1069
1764298941476,TSLA,BUY,LIMIT,150.44,100,154,1055
1764298941483,TSLA,SELL,LIMIT,150.62,100,155,1041
1764298941541,TSLA,SELL,LIMIT,150.6,200,156,1019
1764298941584,TSLA,BUY,LIMIT,150.55,100,157,1067
1764298941650,TSLA,SELL,LIMIT,150.56,1000,158,1035
1764298941727,TSLA,BUY,MARKET,0.0,500,159,1014
1764298941729,TSLA,SELL,LIMIT,150.51,500,160,1036
1764298941768,TSLA,BUY,LIMIT,150.45,2000,161,1036
1764298941785,TSLA,BUY,LIMIT,150.53,200,162,1048
1764298941809,TSLA,BUY,LIMIT,150.58,200,163,1040
1764298941909,TSLA,SELL,LIMIT,150.65,2000,164,1007
1764298941940,TSLA,BUY,MARKET,0.0,200,165,1014
1764298941975,TSLA,BUY,MARKET,0.0,5000,166,1068
1764298942067,TSLA,SELL,LIMIT,150.7,1000,167,1050
1764298942082,TSLA,SELL,LIMIT,150.7,1000,168,1084
1764298942138,TSLA,BUY,LIMIT,150.55,2000,169,1023
1764298942218,TSLA,BUY,LIMIT,150.62,500,170,1069
1764298942243,TSLA,SELL,LIMIT,150.71,5000,171,1086
1764298942253,TSLA,SELL,LIMIT,150.82,1000,172,1009
1764298942332,TSLA,SELL,LIMIT,150.74,200,173,1042
1764298942419,TSLA,BUY,LIMIT,150.69,200,174,1055
1764298942438,TSLA,BUY,LIMIT,150.7,500,175,1096
1764298942465,TSLA,SELL,LIMIT,150.85,200,176,1074
1764298942495,TSLA,SELL,LIMIT,150.85,5000,177,1047
1764298942557,TSLA,SELL,LIMIT,150.85,2000,178,1088
1764298942600,TSLA,SELL,LIMIT,150.79,1000,179,1021
1764298942685,TSLA,SELL,LIMIT,150.7,500,180,1070
1764298942776,TSLA,BUY,LIMIT,150.64,100,181,1050
1764298942782,TSLA,BUY,MARKET,0.0,2000,182,1092
1764298942860,TSLA,BUY,LIMIT,150.58,1000,183,1044
1764298942930,TSLA,SELL,MARKET,0.0,2000,184,1016
1764298943008,TSLA,SELL,LIMIT,150.6,500,185,1088
1764298943033,TSLA,BUY,LIMIT,150.62,500,186,1081
1764298943078,TSLA,BUY,LIMIT,150.6,500,187,1019
1764298943106,TSLA,BUY,LIMIT,150.57,5000,188,1026
1764298943133,TSLA,BUY,LIMIT,150.5,1000,189,1016
1764298943171,TSLA,SELL,LIMIT,150.61,500,190,1029
1764298943266,TSLA,BUY,LIMIT,150.53,5000,191,1079
1764298943313,TSLA,BUY,MARKET,0.0,5000,192,1083
1764298943334,TSLA,BUY,MARKET,0.0,500,193,1027
1764298943360,TSLA,SELL,LIMIT,150.55,2000,194,1044
1764298943375,TSLA,SELL,LIMIT,150.57,1000,195,1060
1764298943473,TSLA,BUY,LIMIT,150.51,2000,196,1037
1764298943479,TSLA,SELL,LIMIT,150.55,200,197,1034
1764298943563,TSLA,BUY,LIMIT,150.4,100,198,1016
1764298943585,TSLA,BUY,LIMIT,150.36,5000,199,1052
1764298943601,TSLA,SELL,LIMIT,150.41,1000,200,1034
1764298943609,TSLA,SELL,MARKET,0.0,500,201,1052
1764298943667,TSLA,SELL,LIMIT,150.41,1000,202,1022
1764298943742,TSLA,BUY,LIMIT,150.36,100,203,1100
1764298943807,TSLA,BUY,LIMIT,150.44,500,204,1089
1764298943843,TSLA,BUY,LIMIT,150.35,200,205,1050
1764298943875,TSLA,SELL,LIMIT,150.47,500,206,1046
1764298943974,TSLA,BUY,MARKET,0.0,2000,207,1056
1764298944064,TSLA,BUY,LIMIT,150.3,100,208,1004
1764298944151,TSLA,BUY,LIMIT,150.28,500,209,1026
1764298944244,TSLA,BUY,LIMIT,150.32,5000,210,1022
1764298944278,TSLA,SELL,LIMIT,150.41,100,211,1066
1764298944372,TSLA,BUY,LIMIT,150.2,500,212,1040
1764298944392,TSLA,SELL,LIMIT,150.29,500,213,1091
1764298944415,TSLA,BUY,LIMIT,150.14,2000,214,1086
1764298944429,TSLA,BUY,LIMIT,150.14,500,215,1052
1764298944523,TSLA,BUY,LIMIT,150.27,5000,216,1083
