timestamp,symbol,side,order_type,price,quantity,order_id,trader_id
1764298933646,MSFT,BUY,LIMIT,149.9,100,1,1071
1764298933675,MSFT,SELL,LIMIT,149.96,100,2,1065
1764298933697,MSFT,SELL,LIMIT,149.92,2000,3,1000
1764298933777,MSFT,SELL,LIMIT,149.91,5000,4,1046
1764298933859,MSFT,BUY,LIMIT,149.9,200,5,1014
1764298933900,MSFT,BUY,LIMIT,149.88,1000,6,1098
1764298933992,MSFT,BUY,LIMIT,150.01,5000,7,1050
1764298934075,MSFT,SELL,MARKET,0.0,200,8,1089
1764298934142,MSFT,BUY,MARKET,0.0,500,9,1004
1764298934174,MSFT,BUY,LIMIT,149.82,5000,10,1085
1764298934189,MSFT,SELL,LIMIT,149.84,100,11,1098
1764298934269,MSFT,BUY,LIMIT,149.67,1000,12,1092
1764298934302,MSFT,SELL,MARKET,0.0,5000,13,1058
1764298934387,MSFT,SELL,MARKET,0.0,100,14,1000
1764298934463,MSFT,SELL,LIMIT,149.7,100,15,1019
1764298934549,MSFT,BUY,LIMIT,149.56,5000,16,1014
1764298934605,MSFT,SELL,LIMIT,149.63,1000,17,1092
1764298934630,MSFT,BUY,LIMIT,149.5,500,18,1081
1764298934639,MSFT,BUY,LIMIT,149.34,2000,19,1095
1764298934675,MSFT,SELL,LIMIT,149.48,5000,20,1031
1764298934696,MSFT,BUY,LIMIT,149.34,5000,21,1097
1764298934787,MSFT,BUY,LIMIT,149.23,5000,22,1078
1764298934816,MSFT,SELL,MARKET,0.0,5000,23,1050
1764298934840,MSFT,BUY,MARKET,0.0,5000,24,1083
1764298934931,MSFT,BUY,LIMIT,149.16,200,25,1006
1764298934991,MSFT,BUY,LIMIT,149.22,5000,26,1018
1764298935003,MSFT,BUY,LIMIT,149.21,100,27,1018
1764298935103,MSFT,SELL,LIMIT,149.37,1000,28,1026
1764298935166,MSFT,BUY,LIMIT,149.3,2000,29,1087
1764298935198,MSFT,BUY,MARKET,0.0,2000,30,1059
1764298935282,MSFT,BUY,LIMIT,149.27,200,31,1014
1764298935324,MSFT,BUY,MARKET,0.0,1000,32,1026
1764298935342,MSFT,SELL,MARKET,0.0,100,33,1043
1764298935406,MSFT,BUY,LIMIT,149.38,2000,34,1061
1764298935449,MSFT,SELL,LIMIT,149.56,200,35,1052
1764298935511,MSFT,SELL,LIMIT,149.55,2000,36,1081
1764298935541,MSFT,SELL,LIMIT,149.5,100,37,1003
1764298935613,MSFT,BUY,LIMIT,149.4,2000,38,1012
1764298935638,MSFT,SELL,LIMIT,149.51,2000,39,1014
1764298935658,MSFT,SELL,MARKET,0.0,2000,40,1076
1764298935737,MSFT,SELL,LIMIT,149.48,2000,41,1037
1764298935767,MSFT,BUY,LIMIT,149.43,1000,42,1024
1764298935783,MSFT,BUY,LIMIT,149.45,5000,43,1012
1764298935882,MSFT,BUY,LIMIT,149.56,2000,44,1032
