timestamp,symbol,side,order_type,price,quantity,order_id,trader_id
1764298933633,NVDA,SELL,LIMIT,150.06,2000,1,1040
1764298933708,NVDA,SELL,LIMIT,150.19,2000,2,1034
1764298933758,NVDA,SELL,MARKET,0.0,200,3,1043
1764298933834,NVDA,SELL,LIMIT,149.99,200,4,1071
1764298933845,NVDA,BUY,LIMIT,149.79,100,5,1064
1764298933912,NVDA,SELL,LIMIT,149.89,1000,6,1065
1764298933990,NVDA,SELL,MARKET,0.0,2000,7,1057
1764298934045,NVDA,SELL,MARKET,0.0,100,8,1028
1764298934086,NVDA,SELL,LIMIT,149.96,2000,9,1036
1764298934107,NVDA,SELL,LIMIT,149.87,100,10,1057
1764298934131,NVDA,SELL,MARKET,0.0,200,11,1002
1764298934183,NVDA,SELL,LIMIT,149.89,2000,12,1003
1764298934265,NVDA,BUY,MARKET,0.0,1000,13,1094
1764298934275,NVDA,BUY,LIMIT,149.79,1000,14,1090
1764298934292,NVDA,SELL,LIMIT,149.82,5000,15,1046
1764298934378,NVDA,BUY,LIMIT,149.65,5000,16,1025
1764298934437,NVDA,BUY,MARKET,0.0,2000,17,1094
1764298934498,NVDA,SELL,MARKET,0.0,2000,18,1056
1764298934573,NVDA,BUY,LIMIT,149.81,100,19,1092
1764298934596,NVDA,SELL,LIMIT,149.92,100,20,1069
1764298934677,NVDA,SELL,MARKET,0.0,2000,21,1041
1764298934769,NVDA,SELL,MARKET,0.0,5000,22,1085
1764298934773,NVDA,SELL,LIMIT,150.15,100,23,1036
1764298934804,NVDA,SELL,LIMIT,150.21,200,24,1056
1764298934873,NVDA,SELL,MARKET,0.0,200,25,1012
1764298934933,NVDA,SELL,LIMIT,150.27,100,26,1087
1764298934982,NVDA,BUY,LIMIT,150.24,200,27,1052
1764298935044,NVDA,BUY,LIMIT,150.22,100,28,1090
1764298935090,NVDA,SELL,LIMIT,150.46,500,29,1061
1764298935186,NVDA,BUY,LIMIT,150.4,1000,30,1029
1764298935249,NVDA,SELL,LIMIT,150.57,500,31,1040
1764298935251,NVDA,SELL,LIMIT,150.54,200,32,1066
1764298935316,NVDA,BUY,MARKET,0.0,5000,33,1013
1764298935347,NVDA,SELL,MARKET,0.0,1000,34,1084
1764298935430,NVDA,BUY,LIMIT,150.64,2000,35,1007
1764298935437,NVDA,BUY,LIMIT,150.61,200,36,1078
1764298935504,NVDA,BUY,LIMIT,150.51,200,37,1032
1764298935523,NVDA,BUY,LIMIT,150.49,1000,38,1037
1764298935561,NVDA,BUY,LIMIT,150.44,1000,39,1002
1764298935568,NVDA,SELL,LIMIT,150.42,1000,40,1060
1764298935661,NVDA,BUY,LIMIT,150.42,100,41,1063
1764298935707,NVDA,BUY,LIMIT,150.49,500,42,1051
1764298935711,NVDA,SELL,MARKET,0.0,2000,43,1020
1764298935798,NVDA,SELL,LIMIT,150.52,500,44,1058
1764298935827,NVDA,BUY,LIMIT,150.35,2000,45,1063
1764298935839,NVDA,SELL,MARKET,0.0,500,46,1079
1764298935903,NVDA,SELL,MARKET,0.0,5000,47,1065
1764298935949,NVDA,SELL,MARKET,0.0,5000,48,1022
1764298935983,NVDA,BUY,LIMIT,150.21,5000,49,1074
1764298936010,NVDA,SELL,LIMIT,150.35,5000,50,1035
1764298936016,NVDA,SELL,LIMIT,150.31,500,51,1022
1764298936115,NVDA,SELL,LIMIT,150.2,500,52,1047
1764298936119,NVDA,BUY,LIMIT,150.22,2000,53,1092
1764298936203,NVDA,BUY,LIMIT,150.15,100,54,1008
1764298936301,NVDA,SELL,LIMIT,150.34,1000,55,1059
1764298936334,NVDA,SELL,LIMIT,150.41,2000,56,1046
1764298936386,NVDA,SELL,LIMIT,150.32,500,57,1097
1764298936421,NVDA,SELL,LIMIT,150.22,1000,58,1049
1764298936453,NVDA,SELL,MARKET,0.0,5000,59,1051
1764298936470,NVDA,SELL,LIMIT,150.2,1000,60,1030
1764298936471,NVDA,SELL,LIMIT,150.26,500,61,1078
1764298936493,NVDA,SELL,LIMIT,150.31,500,62,1089
1764298936576,NVDA,SELL,MARKET,0.0,5000,63,1079
1764298936672,NVDA,BUY,LIMIT,150.22,200,64,1003
1764298936766,NVDA,SELL,MARKET,0.0,200,65,1089
1764298936768,NVDA,SELL,LIMIT,150.24,1000,66,1043
1764298936828,NVDA,BUY,LIMIT,150.2,5000,67,1016
1764298936870,NVDA,BUY,MARKET,0.0,5000,68,1013
1764298936951,NVDA,SELL,LIMIT,150.22,5000,69,1036
1764298937042,NVDA,BUY,LIMIT,150.06,200,70,1024
1764298937129,NVDA,BUY,LIMIT,150.06,2000,71,1087
1764298937182,NVDA,SELL,LIMIT,150.1,1000,72,1025
1764298937235,NVDA,BUY,LIMIT,150.01,100,73,1034
1764298937308,NVDA,SELL,LIMIT,150.27,2000,74,1039
1764298937351,NVDA,SELL,LIMIT,150.21,5000,75,1085
1764298937401,NVDA,SELL,LIMIT,150.28,100,76,1008
1764298937419,NVDA,SELL,LIMIT,150.24,1000,77,1081
1764298937424,NVDA,BUY,LIMIT,150.14,100,78,1008
1764298937481,NVDA,BUY,LIMIT,150.25,200,79,1017
1764298937482,NVDA,SELL,LIMIT,150.47,100,80,1078
1764298937579,NVDA,BUY,LIMIT,150.27,2000,81,1003
1764298937581,NVDA,BUY,LIMIT,150.41,5000,82,1047
1764298937636,NVDA,BUY,LIMIT,150.3,1000,83,1061
1764298937643,NVDA,SELL,LIMIT,150.36,200,84,1026
1764298937668,NVDA,SELL,LIMIT,150.37,1000,85,1029
1764298937746,NVDA,BUY,MARKET,0.0,2000,86,1094
1764298937839,NVDA,BUY,MARKET,0.0,2000,87,1025
1764298937926,NVDA,SELL,LIMIT,150.4,200,88,1029
1764298938007,NVDA,BUY,LIMIT,150.22,100,89,1093
1764298938035,NVDA,BUY,LIMIT,150.25,200,90,1074
1764298938121,NVDA,BUY,LIMIT,150.3,5000,91,1075
1764298938193,NVDA,SELL,LIMIT,150.33,200,92,1000
1764298938245,NVDA,SELL,LIMIT,150.36,200,93,1071
